Name;Position;Club;Age;Int Caps;Int Goals;Wage;Value;Sale Value;Best Rating;Best Pot Rating;Squad Rep;Squad Status;GK Rating;SW Rating;DL Rating;DC Rating;DR Rating;WBL Rating;WBR Rating;DM Rating;ML Rating;MC Rating;MR Rating;AML Rating;AMC Rating;AMR Rating;FS Rating;TS Rating;GK Pot Rating;SW Pot Rating;DL Pot Rating;DC Pot Rating;DR Pot Rating;WBL Pot Rating;WBR Pot Rating;DM Pot Rating;ML Pot Rating;MC Pot Rating;MR Pot Rating;AML Pot Rating;AMC Pot Rating;AMR Pot Rating;FS Pot Rating;TS Pot Rating;Unique ID;Club ID
Muñoz, Fabián;AM R, ST;Arsenal de Sarandí;24;0;0;2.390;1.069.460;1.892.090;64,9% (W);67,4% (W);5850;First Team;0,3136;0,5190;0,5704;0,5182;0,5704;0,5752;0,5752;0,5602;0,6391;0,5756;0,6452;0,6430;0,5470;0,6495;0,6268;0,6105;0,3259;0,5400;0,5928;0,5369;0,5928;0,5970;0,5970;0,5804;0,6629;0,5958;0,6692;0,6670;0,5701;0,6737;0,6520;0,6314;14025209;102476
Olivero, Emiliano;GK;Arsenal de Sarandí;29;0;0;850;144.330;134.590;65,1% (GK);66,2% (GK);5850;Backup;0,6510;0,4877;0,4366;0,4781;0,4366;0,4235;0,4235;0,4513;0,4530;0,4466;0,4530;0,4530;0,4203;0,4530;0,4491;0,5042;0,6616;0,4947;0,4433;0,4842;0,4433;0,4301;0,4301;0,4605;0,4601;0,4564;0,4601;0,4601;0,4269;0,4601;0,4558;0,5109;14003651;102476
Pugh, Lucas;ST;Arsenal de Sarandí;22;0;0;1.420;765.210;888.550;66,8% (FS);73,7% (FS);5850;Backup;0,3132;0,5271;0,5938;0,5045;0,5938;0,5890;0,5890;0,5714;0,6238;0,5942;0,6238;0,6238;0,5769;0,6238;0,6681;0,6289;0,3434;0,5809;0,6502;0,5518;0,6502;0,6450;0,6450;0,6310;0,6840;0,6582;0,6840;0,6840;0,6392;0,6840;0,7373;0,6853;14031131;102476
Zaldivia, Matías;D C, DM;Arsenal de Sarandí;25;0;0;1.270;650.430;1.161.310;64,9% (FB);67,8% (FB);5850;Rotation;0,3506;0,5882;0,6097;0,6322;0,6485;0,6006;0,6006;0,6190;0,5934;0,6202;0,5934;0,5934;0,5325;0,5934;0,5570;0,5773;0,3661;0,6147;0,6371;0,6588;0,6776;0,6279;0,6279;0,6479;0,6211;0,6501;0,6211;0,6211;0,5611;0,6211;0,5859;0,6014;14036569;102476
De Giorgis, Carlos;GK;Atl. Rafaela;31;0;0;1.210;287.390;529.100;64,9% (GK);64,9% (GK);5600;First Team;0,6494;0,4678;0,4669;0,4430;0,4669;0,4601;0,4601;0,4870;0,4784;0,4749;0,4784;0,4784;0,4497;0,4784;0,4708;0,4771;0,6494;0,4678;0,4669;0,4430;0,4669;0,4601;0,4601;0,4893;0,4784;0,4780;0,4784;0,4784;0,4497;0,4784;0,4708;0,4771;962073;102472
Eluchans, Juan;D/WB/AM L;Atl. Rafaela;35;0;0;2.000;127.020;160.640;68,4% (W);68,4% (W);5600;Rotation;0,3202;0,5524;0,6466;0,5546;0,6059;0,6437;0,6032;0,6338;0,6841;0,6528;0,6731;0,6824;0,6140;0,6731;0,6010;0,5968;0,3202;0,5524;0,6466;0,5546;0,6059;0,6437;0,6032;0,6349;0,6841;0,6543;0,6731;0,6824;0,6140;0,6731;0,6010;0,5968;950321;102472
Ferreyra, Osmar;AM L;Atl. Rafaela;33;0;0;2.570;152.970;253.240;68,7% (W);68,7% (W);5600;Rotation;0,3722;0,5509;0,6384;0,5523;0,6025;0,6437;0,6042;0,6056;0,6866;0,6286;0,6771;0,6866;0,6005;0,6756;0,6117;0,5806;0,3722;0,5509;0,6384;0,5523;0,6025;0,6437;0,6042;0,6041;0,6866;0,6265;0,6771;0,6866;0,6005;0,6756;0,6117;0,5806;950869;102472
Gaitán, Pablo;M RC;Atl. Rafaela;23;0;0;1.160;253.500;344.390;65,0% (W);70,8% (W);5600;Rotation;0,3313;0,5652;0,5975;0,5575;0,5975;0,5877;0,5877;0,5772;0,6053;0,6399;0,6503;0,6053;0,6005;0,6413;0,5873;0,5620;0,3605;0,6150;0,6511;0,6024;0,6511;0,6406;0,6406;0,6288;0,6593;0,6968;0,7083;0,6593;0,6594;0,6985;0,6436;0,6082;14047719;102472
Jominy, Franco;ST;Atl. Rafaela;21;0;0;1.410;874.500;1.836.520;64,2% (TS);71,6% (FS);5600;Rotation;0,3003;0,5590;0,5769;0,5596;0,5769;0,5724;0,5724;0,5858;0,6019;0,6008;0,6019;0,6019;0,6049;0,6019;0,6409;0,6417;0,3328;0,6160;0,6363;0,6094;0,6363;0,6314;0,6314;0,6420;0,6660;0,6591;0,6660;0,6660;0,6766;0,6660;0,7160;0,7026;14047715;102472
Kruspzky, Lucas;D/WB L;Atl. Rafaela;23;0;0;1.690;716.090;1.273.340;66,1% (FB);70,1% (FB);5600;Rotation;0,3319;0,5649;0,6613;0,5551;0,6155;0,6479;0,6071;0,5802;0,6037;0,5884;0,6037;0,6037;0,5420;0,6037;0,5754;0,5346;0,3504;0,5997;0,7009;0,5853;0,6524;0,6861;0,6429;0,6163;0,6398;0,6249;0,6398;0,6398;0,5788;0,6398;0,6131;0,5646;14020598;102472
Marino, Guillermo;AM RLC;Atl. Rafaela;34;0;0;1.590;95.480;178.220;68,7% (W);68,7% (W);5600;First Team;0,3268;0,5533;0,6000;0,5192;0,6000;0,5967;0,5967;0,6326;0,6867;0,6712;0,6867;0,6827;0,6523;0,6827;0,6357;0,5690;0,3268;0,5533;0,6000;0,5192;0,6000;0,5967;0,5967;0,6310;0,6867;0,6690;0,6867;0,6827;0,6523;0,6827;0,6357;0,5690;950087;102472
Morales, Dimas;D/WB/M L;Atl. Rafaela;21;0;0;1.070;562.880;1.301.610;65,0% (FB);72,1% (FB);5600;Rotation;0,3304;0,5555;0,6502;0,5593;0,6053;0,6433;0,6002;0,5829;0,6344;0,5858;0,5935;0,6301;0,5290;0,5935;0,5586;0,5626;0,3658;0,6164;0,7207;0,6128;0,6708;0,7121;0,6644;0,6476;0,7048;0,6524;0,6594;0,7001;0,5973;0,6594;0,6281;0,6180;14089958;102472
Orsini, Nicolás;ST;Atl. Rafaela;21;0;0;1.170;257.600;235.240;62,6% (FS);70,0% (FS);5600;Hot Prospect;0,3202;0,5302;0,5541;0,5058;0,5541;0,5514;0,5514;0,5361;0,5948;0,5481;0,5948;0,5948;0,5537;0,5948;0,6258;0,5934;0,3527;0,5867;0,6127;0,5550;0,6127;0,6097;0,6097;0,5964;0,6582;0,6123;0,6582;0,6582;0,6210;0,6582;0,6998;0,6524;14091274;102472
Parra, Facundo;ST;Atl. Rafaela;30;0;0;3.780;304.970;390.570;72,4% (TS);74,9% (TS);5600;Key Player;0,3470;0,5957;0,6113;0,5993;0,6113;0,6091;0,6091;0,6362;0,6677;0,6591;0,6677;0,7113;0,6680;0,7058;0,7116;0,7242;0,3608;0,6184;0,6351;0,6189;0,6351;0,6326;0,6326;0,6597;0,6932;0,6839;0,6932;0,7386;0,6970;0,7328;0,7420;0,7490;963510;102472
Pavetti, Pablo;AM LC;Atl. Rafaela;24;0;0;1.420;295.390;415.550;66,5% (W);71,3% (W);5600;Rotation;0,2895;0,4866;0,5628;0,4619;0,5628;0,5705;0,5705;0,5813;0,6652;0,6149;0,6529;0,6636;0,6277;0,6491;0,5947;0,5258;0,3122;0,5265;0,6067;0,4979;0,6067;0,6136;0,6136;0,6266;0,7127;0,6619;0,6995;0,7110;0,6769;0,6954;0,6405;0,5634;14027706;102472
Pussetto, Ignacio;AM RLC, F C;Atl. Rafaela;20;0;0;1.330;310.930;273.550;63,4% (W);76,2% (W);5600;Hot Prospect;0,3012;0,4756;0,5314;0,4489;0,5314;0,5401;0,5401;0,5199;0,6237;0,5756;0,6263;0,6314;0,5987;0,6338;0,6150;0,5436;0,3635;0,5868;0,6499;0,5484;0,6499;0,6570;0,6570;0,6321;0,7496;0,6968;0,7528;0,7589;0,7281;0,7618;0,7469;0,6542;14092340;102472
Quiroga, Mauro;ST;Atl. Rafaela;26;0;0;1.340;515.620;1.001.880;73,3% (TS);75,2% (TS);5600;Rotation;0,2813;0,5799;0,5571;0,5962;0,5571;0,5460;0,5460;0,5708;0,5856;0,5831;0,5856;0,5856;0,5039;0,5856;0,6285;0,7329;0,2927;0,5987;0,5768;0,6126;0,5768;0,5656;0,5656;0,5877;0,6070;0,5999;0,6070;0,6070;0,5266;0,6070;0,6532;0,7523;67129949;102472
Ré, Germán;D RLC;Atl. Rafaela;34;0;0;1.910;165.660;318.360;74,8% (CB);74,8% (CB);5600;Key Player;0,3434;0,6730;0,7136;0,7479;0,7136;0,6426;0,6426;0,6428;0,5998;0,6153;0,5998;0,5998;0,5028;0,5998;0,5335;0,6202;0,3434;0,6730;0,7136;0,7479;0,7136;0,6426;0,6426;0,6463;0,5998;0,6201;0,5998;0,5998;0,5028;0,5998;0,5335;0,6202;955606;102472
Rodríguez Rojas, Germán;M RC;Atl. Rafaela;26;0;0;1.500;320.720;435.960;67,1% (W);69,6% (W);5600;Rotation;0,3027;0,5203;0,5979;0,4944;0,5979;0,6004;0,6004;0,5686;0,6273;0,6390;0,6714;0,6273;0,6277;0,6273;0,6089;0,5393;0,3154;0,5415;0,6207;0,5134;0,6207;0,6229;0,6229;0,5921;0,6505;0,6653;0,6962;0,6505;0,6532;0,6505;0,6330;0,5593;14022448;102472
Sacks, Joel;D/WB R;Atl. Rafaela;26;0;0;1.900;359.730;476.560;70,6% (FB);72,4% (FB);5600;First Team;0,3256;0,5926;0,6573;0,6151;0,7061;0,6414;0,6845;0,6143;0,6169;0,6177;0,6169;0,6169;0,5411;0,6169;0,5671;0,5651;0,3344;0,6083;0,6740;0,6297;0,7241;0,6577;0,7018;0,6293;0,6327;0,6327;0,6327;0,6327;0,5566;0,6327;0,5835;0,5786;14010473;102472
Serrano, Walter;M RC;Atl. Rafaela;29;0;0;1.820;533.060;734.310;69,9% (W);71,4% (W);5600;Rotation;0,3542;0,5684;0,6376;0,5521;0,6769;0,6316;0,6705;0,6559;0,6506;0,6861;0,6989;0,6506;0,6064;0,6506;0,6116;0,5599;0,3615;0,5806;0,6509;0,5626;0,6910;0,6447;0,6844;0,6700;0,6644;0,7007;0,7138;0,6644;0,6217;0,6644;0,6263;0,5712;965207;102472
Sosa, Sergio;ST;Atl. Rafaela;21;0;0;1.870;1.249.000;2.796.710;67,5% (FS);74,9% (FS);5600;First Team;0,3322;0,5576;0,5829;0,5432;0,5829;0,5854;0,5854;0,5784;0,6235;0,5961;0,6235;0,6235;0,5825;0,6235;0,6754;0,6274;0,3646;0,6141;0,6415;0,5924;0,6415;0,6436;0,6436;0,6387;0,6869;0,6603;0,6869;0,6869;0,6498;0,6869;0,7494;0,6865;14122357;102472
Urribarri, Bruno;D/WB L;Atl. Rafaela;29;0;0;1.650;550.900;1.023.370;70,8% (FB);74,9% (FB);5600;First Team;0,3442;0,5782;0,7084;0,5984;0,6594;0,7008;0,6532;0,6356;0,6841;0,6418;0,6421;0,6421;0,5683;0,6421;0,5901;0,5603;0,3632;0,6139;0,7494;0,6308;0,6976;0,7407;0,6903;0,6701;0,7237;0,6759;0,6792;0,6792;0,6060;0,6792;0,6292;0,5910;14001620;102472
Werner, Axel;GK;Atl. Rafaela;19;0;0;630;452.720;680.460;64,1% (GK);72,7% (GK);5600;Hot Prospect;0,6415;0,4664;0,4199;0,4736;0,4199;0,4140;0,4140;0,4615;0,4591;0,4530;0,4591;0,4591;0,4287;0,4591;0,4459;0,5067;0,7269;0,5169;0,4702;0,5171;0,4702;0,4620;0,4620;0,5132;0,5078;0,5022;0,5078;0,5078;0,4733;0,5078;0,4922;0,5500;14063557;102472
Abelairas, Matías;M LC;Banfield;30;0;0;1.770;357.700;317.680;66,7% (W);70,0% (W);5900;Backup;0,3196;0,5365;0,6090;0,5118;0,6090;0,6322;0,6012;0,6260;0,6671;0,6622;0,6225;0,6581;0,6037;0,6225;0,5918;0,5117;0,3360;0,5650;0,6398;0,5377;0,6398;0,6642;0,6316;0,6555;0,7001;0,6926;0,6533;0,6906;0,6355;0,6533;0,6239;0,5380;958499;80
Asenjo, Mauricio;ST;Banfield;22;0;0;1.030;924.500;1.903.430;64,7% (FS);72,1% (FS);5900;Rotation;0,3075;0,5496;0,5958;0,5286;0,5958;0,5917;0,5917;0,5613;0,6174;0,5797;0,6174;0,6174;0,5582;0,6174;0,6471;0,6337;0,3399;0,6061;0,6544;0,5778;0,6544;0,6499;0,6499;0,6228;0,6808;0,6456;0,6808;0,6808;0,6256;0,6808;0,7211;0,6927;14101650;80
Bettini, Gonzalo;D/WB/M R;Banfield;24;0;0;1.520;1.011.750;2.219.200;71,7% (FB);74,4% (FB);5900;First Team;0,3292;0,5861;0,7107;0,5642;0,7166;0,6520;0,6987;0,6206;0,6376;0,6286;0,6804;0,6376;0,5603;0,6376;0,5817;0,5721;0,3434;0,6097;0,7376;0,5851;0,7437;0,6769;0,7255;0,6463;0,6632;0,6550;0,7078;0,6632;0,5864;0,6632;0,6085;0,5939;14035149;80
Bianchi Arce, Nicolás;D C;Banfield;28;0;0;2.020;1.059.400;1.862.020;71,3% (CB);71,3% (CB);5900;First Team;0,3575;0,6658;0,6311;0,7134;0,6311;0,6183;0,6183;0,6138;0,6001;0,6071;0,6001;0,6001;0,5221;0,6001;0,5589;0,6473;0,3575;0,6658;0,6311;0,7134;0,6311;0,6183;0,6183;0,6211;0,6001;0,6170;0,6001;0,6001;0,5221;0,6001;0,5589;0,6473;14000188;80
Bologna, Enrique;GK;Banfield;33;0;0;1.780;249.830;414.930;73,3% (GK);73,3% (GK);5900;First Team;0,7329;0,5313;0,4981;0,5223;0,4981;0,4919;0,4919;0,5457;0,5299;0,5380;0,5299;0,5299;0,5067;0,5299;0,5040;0,5427;0,7329;0,5313;0,4981;0,5223;0,4981;0,4919;0,4919;0,5467;0,5299;0,5394;0,5299;0,5299;0,5067;0,5299;0,5040;0,5427;958147;80
Civelli, Luciano;D/WB L;Banfield;29;0;0;2.190;625.010;1.156.050;67,9% (FB);70,2% (FB);5900;Rotation;0,3349;0,6069;0,6790;0,5995;0,6320;0,6682;0,6261;0,6093;0,6765;0,6337;0,6373;0,6737;0,5704;0,6373;0,6447;0,6607;0,3468;0,6278;0,7020;0,6182;0,6535;0,6904;0,6470;0,6299;0,6993;0,6544;0,6587;0,6963;0,5926;0,6587;0,6683;0,6801;14001479;80
Domingo, Nicolás;DM;Banfield;30;0;0;2.390;690.760;1.139.950;71,4% (DM);72,0% (DM);5900;First Team;0,3515;0,6240;0,6666;0,6228;0,6666;0,6528;0,6528;0,7137;0,6472;0,7102;0,6842;0,6472;0,5915;0,6472;0,6083;0,6083;0,3548;0,6302;0,6730;0,6273;0,6730;0,6591;0,6591;0,7199;0,6534;0,7160;0,6907;0,6534;0,5980;0,6534;0,6150;0,6128;958319;80
Erviti, Walter;DM, M LC;Banfield;35;1;0;3.720;92.860;103.280;77,9% (M);77,7% (M);5900;Key Player;0,3834;0,5920;0,6878;0,5895;0,6878;0,6829;0,6829;0,7425;0,7706;0,7792;0,7221;0,7633;0,7436;0,7221;0,6898;0,6384;0,3834;0,5920;0,6878;0,5895;0,6878;0,6829;0,6829;0,7409;0,7706;0,7770;0,7221;0,7633;0,7436;0,7221;0,6898;0,6384;950095;80
García, Juan Ezequiel;DM;Banfield;24;0;0;1.060;854.520;1.155.860;63,4% (M);67,8% (M);5900;Backup;0,3361;0,5571;0,6019;0,5420;0,6019;0,5916;0,5916;0,6243;0,5981;0,6340;0,5981;0,5981;0,5527;0,5981;0,5651;0,5374;0,3553;0,5924;0,6392;0,5727;0,6392;0,6285;0,6285;0,6666;0,6353;0,6779;0,6353;0,6353;0,5912;0,6353;0,6039;0,5679;14047889;80
García, Juan Manuel;ST;Banfield;23;0;0;1.340;477.400;582.260;63,0% (FS);67,8% (FS);5900;Backup;0,2889;0,5007;0,5057;0,4913;0,5057;0,5091;0,5091;0,5224;0,5802;0,5466;0,5802;0,5802;0,5574;0,5802;0,6297;0,6093;0,3095;0,5366;0,5427;0,5220;0,5427;0,5461;0,5461;0,5619;0,6212;0,5890;0,6212;0,6212;0,6015;0,6212;0,6784;0,6471;14047888;80
Noguera, Fabián;D C;Banfield;22;0;0;1.930;604.750;777.440;72,7% (CB);78,5% (CB);5900;First Team;0,3831;0,6503;0,6177;0,7275;0,6177;0,6018;0,6018;0,6046;0,5856;0,5891;0,5856;0,5856;0,5213;0,5856;0,5601;0,6385;0,4173;0,7104;0,6778;0,7854;0,6778;0,6601;0,6601;0,6631;0,6427;0,6474;0,6427;0,6427;0,5786;0,6427;0,6193;0,6868;14047884;80
Prichoda, Lihué;WB/M RL;Banfield;26;0;0;760;363.480;330.980;62,7% (W);68,3% (W);5900;Backup;0,3346;0,5249;0,5510;0,5371;0,5510;0,5885;0,5885;0,5236;0,6229;0,5444;0,6270;0,6196;0,5364;0,6196;0,5754;0,5788;0,3610;0,5731;0,6036;0,5799;0,6036;0,6434;0,6434;0,5762;0,6789;0,5991;0,6834;0,6753;0,5900;0,6753;0,6301;0,6229;14008316;80
Requena, Jonathan;AM C;Banfield;19;0;0;940;924.500;1.281.940;64,5% (M);73,3% (M);5900;Hot Prospect;0,3143;0,5130;0,6170;0,5043;0,6170;0,6165;0,6165;0,5785;0,6246;0,6446;0,6246;0,6246;0,6079;0,6246;0,5762;0,5315;0,3560;0,5877;0,6978;0,5703;0,6978;0,6958;0,6958;0,6581;0,7045;0,7327;0,7045;0,7045;0,6968;0,7045;0,6591;0,5993;14086716;80
Rossi, Iván;DM;Banfield;22;0;0;800;363.480;451.020;62,0% (M);69,7% (M);5900;Backup;0,3407;0,5229;0,5841;0,4990;0,5841;0,5732;0,5732;0,5910;0,5776;0,6198;0,5776;0,5776;0,5478;0,5776;0,5605;0,5151;0,3831;0,6010;0,6665;0,5677;0,6665;0,6545;0,6545;0,6687;0,6597;0,6970;0,6597;0,6597;0,6326;0,6597;0,6466;0,5840;14086715;80
Terzaghi, Emiliano;ST;Banfield;22;0;0;2.340;1.449.000;1.953.430;67,0% (FS);71,9% (FS);5900;Backup;0,3066;0,4957;0,5468;0,4713;0,5468;0,5532;0,5532;0,5570;0,6260;0,5846;0,6260;0,6260;0,5944;0,6260;0,6699;0,6345;0,3272;0,5315;0,5838;0,5019;0,5838;0,5902;0,5902;0,5965;0,6670;0,6270;0,6670;0,6670;0,6386;0,6670;0,7186;0,6723;14035148;80
Vittor, Sergio;D C, DM;Banfield;26;0;0;3.200;1.453.170;2.512.920;70,3% (CB);71,2% (CB);5900;First Team;0,3476;0,6463;0,6470;0,7034;0,6470;0,6359;0,6359;0,6858;0,6504;0,6834;0,6504;0,6504;0,5980;0,6504;0,6163;0,6257;0,3518;0,6551;0,6567;0,7121;0,6567;0,6455;0,6455;0,6962;0,6599;0,6944;0,6599;0,6599;0,6071;0,6599;0,6258;0,6341;14017964;80
Yeri, Nahuel;D/WB/M R;Banfield;24;0;0;1.430;400.270;511.320;68,4% (FB);71,6% (FB);5900;Rotation;0,3385;0,5520;0,6365;0,5308;0,6837;0,6662;0,6754;0,6015;0,6393;0,6530;0,6832;0,6393;0,5826;0,6787;0,6173;0,5775;0,3546;0,5801;0,6669;0,5553;0,7164;0,6978;0,7074;0,6302;0,6694;0,6841;0,7154;0,6694;0,6134;0,7107;0,6490;0,6024;14027214;80
Álvarez Suárez, Gastón;AM C;Belgrano;22;0;0;1.360;500.500;763.580;64,2% (W);67,4% (W);6000;Backup;0,3207;0,4775;0,5264;0,4557;0,5264;0,5389;0,5389;0,5355;0,6422;0,6044;0,6049;0,6049;0,6317;0,6049;0,6086;0,5426;0,3361;0,5055;0,5572;0,4811;0,5572;0,5690;0,5690;0,5656;0,6741;0,6374;0,6350;0,6350;0,6645;0,6350;0,6395;0,5686;14046839;81
Álvarez, Federico;D/WB/M L;Belgrano;21;0;0;1.400;200.130;192.820;69,5% (W);74,1% (W);6000;Hot Prospect;0,3620;0,5987;0,6913;0,6020;0,6435;0,6829;0,6381;0,6211;0,6948;0,6431;0,6492;0,6492;0,5928;0,6492;0,6114;0,6187;0,3851;0,6386;0,7375;0,6367;0,6865;0,7280;0,6802;0,6614;0,7409;0,6838;0,6923;0,6923;0,6377;0,6923;0,6572;0,6544;14078382;81
Aveldaño, Lucas;D RC;Belgrano;30;0;0;2.350;215.230;300.500;73,5% (CB);76,3% (CB);6000;First Team;0,3392;0,6830;0,6227;0,7351;0,6645;0,5999;0,5999;0,6294;0,5840;0,6145;0,5840;0,5840;0,5082;0,5840;0,5389;0,6359;0,3549;0,7136;0,6513;0,7633;0,6950;0,6275;0,6275;0,6550;0,6111;0,6392;0,6111;0,6111;0,5354;0,6111;0,5672;0,6605;965202;81
Barrios, Pier;D RC;Belgrano;25;0;0;2.900;850.850;1.957.170;71,7% (CB);74,3% (CB);6000;First Team;0,3479;0,6448;0,6436;0,7174;0,6868;0,6218;0,6218;0,6175;0,5928;0,5989;0,5928;0,5928;0,5155;0,5928;0,5434;0,6226;0,3622;0,6706;0,6692;0,7429;0,7141;0,6464;0,6464;0,6401;0,6164;0,6205;0,6164;0,6164;0,5393;0,6164;0,5678;0,6430;14010361;81
Becchio, Luciano;ST;Belgrano;32;0;0;3.460;119.500;152.980;72,7% (TS);73,5% (TS);6000;Rotation;0,3599;0,5712;0,5566;0,5815;0,5566;0,5548;0,5548;0,5923;0,6180;0,6216;0,6180;0,6180;0,5909;0,6180;0,6918;0,7273;0,3636;0,5782;0,5644;0,5874;0,5644;0,5627;0,5627;0,5996;0,6265;0,6290;0,6265;0,6265;0,5994;0,6265;0,7015;0,7346;7453282;81
Bolatti, Mario;DM;Belgrano;30;7;1;5.040;950.090;1.798.300;73,1% (DM);77,4% (DM);6000;First Team;0,3997;0,6729;0,6682;0,6959;0,6682;0,6590;0,6590;0,7313;0,6823;0,7262;0,6823;0,6823;0,6438;0,6823;0,6627;0,6949;0,4157;0,7019;0,6989;0,7216;0,6989;0,6893;0,6893;0,7743;0,7126;0,7736;0,7126;0,7126;0,6748;0,7126;0,6944;0,7208;958336;81
Escudero, Sergio;D LC, M L;Belgrano;32;0;0;3.730;143.390;216.390;70,3% (CB);71,0% (CB);6000;Rotation;0,3747;0,6390;0,6718;0,7034;0,6253;0,6485;0,6077;0,6278;0,6510;0,6166;0,6100;0,6100;0,5331;0,6100;0,5709;0,6385;0,3781;0,6464;0,6790;0,7103;0,6320;0,6552;0,6140;0,6315;0,6571;0,6190;0,6157;0,6157;0,5393;0,6157;0,5774;0,6435;964256;81
Farré, Guillermo;DM, M RC;Belgrano;34;0;0;2.000;33.810;50.150;73,8% (M);73,6% (M);6000;First Team;0,3816;0,6490;0,6932;0,6721;0,6932;0,6775;0,6775;0,7332;0,7079;0,7378;0,7146;0,6696;0,6146;0,6696;0,6074;0,6356;0,3816;0,6490;0,6932;0,6721;0,6932;0,6775;0,6775;0,7316;0,7079;0,7356;0,7146;0,6696;0,6146;0,6696;0,6074;0,6356;956195;81
Figueroa, Tobías;ST;Belgrano;23;0;0;2.540;310.930;277.080;71,6% (TS);73,6% (TS);6000;Backup;0,3081;0,5502;0,5385;0,5573;0,5385;0,5342;0,5342;0,5764;0,5850;0,5910;0,5850;0,5850;0,5489;0,5850;0,6509;0,7163;0,3195;0,5690;0,5582;0,5736;0,5582;0,5538;0,5538;0,5958;0,6063;0,6112;0,6063;0,6063;0,5716;0,6063;0,6757;0,7358;14036545;81
Heredia, Pablo;GK;Belgrano;25;0;0;1.430;202.110;133.960;66,3% (GK);69,1% (GK);6000;Backup;0,6627;0,5015;0,5002;0,4947;0,5002;0,4833;0,4833;0,5172;0,4753;0,5036;0,4753;0,4753;0,4216;0,4753;0,4267;0,4571;0,6914;0,5190;0,5169;0,5100;0,5169;0,4993;0,4993;0,5325;0,4913;0,5172;0,4913;0,4913;0,4360;0,4913;0,4418;0,4725;14063360;81
Lema, Cristian;SW, D C;Belgrano;25;0;0;2.890;650.430;1.230.050;70,9% (CB);73,7% (CB);6000;Rotation;0,3355;0,6854;0,6166;0,7093;0,6166;0,5938;0,5938;0,5986;0,5473;0,5812;0,5473;0,5473;0,4707;0,5473;0,5112;0,6062;0,3513;0,7157;0,6452;0,7369;0,6452;0,6214;0,6214;0,6273;0,5742;0,6104;0,5742;0,5742;0,4974;0,5742;0,5389;0,6295;14024339;81
Lollo, Luciano;D C;Belgrano;28;0;0;5.030;512.630;715.090;74,0% (CB);74,7% (CB);6000;Key Player;0,3687;0,6685;0,6918;0,7396;0,6918;0,6749;0,6749;0,6740;0,6713;0,6771;0,6713;0,6713;0,6052;0,6713;0,6107;0,6483;0,3720;0,6760;0,6989;0,7468;0,6989;0,6818;0,6818;0,6796;0,6781;0,6818;0,6781;0,6781;0,6124;0,6781;0,6183;0,6537;14007349;81
Márquez, Fernando;AM/F C;Belgrano;28;0;0;2.970;320.320;446.580;70,2% (FS);72,0% (FS);6000;First Team;0,3617;0,5634;0,5700;0,5625;0,5700;0,5714;0,5714;0,5907;0,6368;0,6124;0,6368;0,6760;0,6555;0,6368;0,7022;0,6691;0,3696;0,5778;0,5858;0,5750;0,5858;0,5868;0,5868;0,6065;0,6526;0,6292;0,6526;0,6928;0,6730;0,6526;0,7198;0,6837;14007708;81
Obolo, Mauro;ST;Belgrano;34;0;0;3.690;152.970;264.470;75,9% (TS);75,9% (TS);6000;First Team;0,3840;0,5753;0,5842;0,5666;0,5842;0,5826;0,5826;0,6158;0,6587;0,6498;0,6587;0,6587;0,6202;0,6587;0,7144;0,7589;0,3840;0,5753;0,5842;0,5666;0,5842;0,5826;0,5826;0,6143;0,6587;0,6478;0,6587;0,6587;0,6202;0,6587;0,7144;0,7589;6300149;81
Parodi, Lucas;DM;Belgrano;25;0;0;1.750;545.030;505.070;65,5% (M);67,7% (M);6000;Backup;0,3295;0,5759;0,5892;0,5792;0,5892;0,5867;0,5867;0,6338;0,6205;0,6551;0,6205;0,6205;0,5963;0,6205;0,6139;0,6067;0,3417;0,5969;0,6102;0,5980;0,6102;0,6075;0,6075;0,6559;0,6420;0,6775;0,6420;0,6420;0,6191;0,6420;0,6368;0,6253;14040148;81
Pereyra, César;ST;Belgrano;34;0;0;2.290;35.590;53.370;71,9% (FS);71,9% (FS);6000;First Team;0,3394;0,5489;0,5865;0,5236;0,5865;0,5934;0,5934;0,5824;0,6501;0,6143;0,6501;0,6501;0,6057;0,6501;0,7191;0,6724;0,3394;0,5489;0,5865;0,5236;0,5865;0,5934;0,5934;0,5808;0,6501;0,6122;0,6501;0,6501;0,6057;0,6501;0,7191;0,6724;954491;81
Pittinari, Lucas;D C, DM;Belgrano;24;0;0;3.740;950.950;1.973.580;69,1% (M);72,5% (M);6000;Rotation;0,3708;0,6030;0,6480;0,6348;0,6480;0,6308;0,6308;0,6809;0,6439;0,6907;0,6439;0,6439;0,6064;0,6439;0,6062;0,5807;0,3903;0,6369;0,6822;0,6672;0,6822;0,6645;0,6645;0,7159;0,6788;0,7254;0,6788;0,6788;0,6437;0,6788;0,6431;0,6112;14027201;81
Prediger, Sebastián;DM;Belgrano;29;1;0;7.010;1.779.340;3.235.730;73,7% (M);75,7% (M);6000;First Team;0,3422;0,6255;0,6738;0,6291;0,6738;0,6663;0,6663;0,7197;0,6816;0,7367;0,6816;0,6816;0,6346;0,6816;0,6459;0,6361;0,3544;0,6465;0,6948;0,6479;0,6948;0,6871;0,6871;0,7406;0,7031;0,7571;0,7031;0,7031;0,6574;0,7031;0,6688;0,6548;961829;81
